EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	23:23:51	0	0.1500	23.097327701568602	13.486967086791992		0.8349
2	23:24:36	0	0.1500	13.807149276733398	12.116348266601562		0.8398
3	23:25:18	0	0.1500	11.762593570709228	10.22269344329834		0.8597
4	23:26:01	0	0.1500	10.734429622650147	9.129132270812988		0.8709
5	23:26:44	0	0.1500	9.857984615325927	8.455279350280762		0.8839
6	23:27:25	0	0.1500	9.48221612548828	7.968974590301514		0.8849
7	23:28:07	1	0.1500	9.240298488616943	9.804109573364258		0.8461
8	23:28:45	2	0.1500	8.893500186920166	8.890894889831543		0.8692
9	23:29:24	0	0.1500	8.49529610824585	7.756044864654541		0.8898
10	23:30:05	0	0.1500	8.361023864746095	7.302405834197998		0.8958
11	23:30:46	1	0.1500	8.001072109222411	8.137338638305664		0.8923
12	23:31:25	0	0.1500	7.9364534225463865	7.415431022644043		0.9003
13	23:32:07	1	0.1500	7.651077632904053	7.270323753356934		0.8947
14	23:32:45	0	0.1500	7.5777466697692875	7.112114429473877		0.9017
15	23:33:27	1	0.1500	7.436882566452026	8.321462631225586		0.8863
