EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	15:09:10	0	0.1000	4.744176572188735	0.9579524993896484		0.9912
2	15:09:52	0	0.1000	1.4183997493237257	0.9089500904083252		0.9926
3	15:10:34	0	0.1000	1.0434253178536892	0.5400103330612183		0.9962
4	15:11:16	0	0.1000	0.9322751369327307	0.4120136797428131		0.9971
5	15:11:57	1	0.1000	0.7270542066544294	0.5508590340614319		0.9959
6	15:12:35	2	0.1000	0.5928172413259745	0.39925146102905273		0.995
7	15:13:13	3	0.1000	0.5987557787448168	0.44207483530044556		0.9966
8	15:13:50	0	0.1000	0.4579227566719055	0.2772871255874634		0.9982
